nama_kategori,nama_produk,tgl_transaksi,nama_cabang,nilai_jual,jumlah_unit
Makanan & Minuman,kacang mete 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,8637360,116
Makanan & Minuman,markisa 600 ml,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,1867520,128
Makanan & Minuman,bumbu fried chicken,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,2242450,149
Makanan & Minuman,susu kotak 1 l,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,1089680,106
Makanan & Minuman,minuman probiotik,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,93450,105
Buah,jeruk 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,454360,37
Buah,apel 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,753973760,13568
Buah,alpukat 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,208560,33
Buah,belimbing 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,613880,149
Buah,durian 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,2781600,152
Buah,kelapa muda,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,347480,68
Buah,mangga 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,1439620,91
Buah,Manggis 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,2819600,140
Buah,nenas 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,438070,71
Buah,nangka 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,202176000,6400
Buah,pepaya 1 buah,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,388080,77
Buah,pisang 1 sisir,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,502660,82
Buah,rambutan 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,391210,71
Buah,salak 1 kg,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,527100,35
Buah,semangka 1 buah,2008-06-15 00:00:00,PHI Mini Market - Jakarta Pusat 01,1690120,124
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1442700,126
Sayur-Sayuran,buncis 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,513540,81
Sayur-Sayuran,kacang panjang 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1267900,155
Sayur-Sayuran,kacang hijau 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,837720,117
Sayur-Sayuran,kentang 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,61235200,7360
Sayur-Sayuran,ketimun 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,481010,103
Sayur-Sayuran,kobis 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,64380,58
Sayur-Sayuran,tomat 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,580720,119
Sayur-Sayuran,ubi kayu basah 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,109760,98
Sayur-Sayuran,ubi jalar 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,120540,98
Sayur-Sayuran,wortel 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,451250,125
Makanan & Minuman,susu kotak (800 ml),2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,880440,69
Makanan & Minuman,telur ayam ras 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1411200,120
Makanan & Minuman,telur ayam kampung 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1659800,86
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,5233800,52
Makanan & Minuman,air mineral 600 ml,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,228600,180
Makanan & Minuman,jus kesehatan 600 ml,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1146600,126
Makanan & Minuman,nasi goreng instant (1 ons),2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,495200,80
Makanan & Minuman,snack gurih 1 ons,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,776160,144
Makanan & Minuman,kacang goreng 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,881110,73
Makanan & Minuman,kacang mete 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,7712640,104
Makanan & Minuman,markisa 600 ml,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1235640,84
Makanan & Minuman,bumbu fried chicken,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1511000,100
Makanan & Minuman,susu kotak 1 l,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,389120,38
Makanan & Minuman,minuman probiotik,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,15300,17
Buah,jeruk 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,2442800,197
Buah,apel 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,515266560,9216
Buah,alpukat 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,674100,107
Buah,belimbing 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,390100,94
Buah,durian 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,2241140,122
Buah,kelapa muda,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,581900,115
Buah,mangga 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1861800,116
Buah,Manggis 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1258600,62
Buah,nenas 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,483480,79
Buah,nangka 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,194993280,6208
Buah,pepaya 1 buah,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,255000,50
Buah,pisang 1 sisir,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,503480,82
Buah,rambutan 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,294840,54
Buah,salak 1 kg,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1562400,105
Buah,semangka 1 buah,2008-06-15 00:00:00,PHI Mini Market - Surabaya 01,1282470,93
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1291360,112
Sayur-Sayuran,buncis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,364230,57
Sayur-Sayuran,kacang panjang 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,990990,121
Sayur-Sayuran,kacang hijau 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,861320,122
Sayur-Sayuran,kentang 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,25436160,3072
Sayur-Sayuran,ketimun 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,223200,48
Sayur-Sayuran,kobis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,91560,84
Sayur-Sayuran,tomat 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,507150,105
Sayur-Sayuran,ubi kayu basah 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,104340,94
Sayur-Sayuran,ubi jalar 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,123220,101
Sayur-Sayuran,wortel 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,306600,84
Makanan & Minuman,susu kotak (800 ml),2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1941940,154
Makanan & Minuman,telur ayam ras 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1043130,87
Makanan & Minuman,telur ayam kampung 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,882740,46
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-06-16 00:00:00,PHI Mini Market - Makassar 01,14594250,145
Makanan & Minuman,air mineral 600 ml,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,232500,186
Makanan & Minuman,jus kesehatan 600 ml,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1233520,136
Makanan & Minuman,nasi goreng instant (1 ons),2008-06-16 00:00:00,PHI Mini Market - Makassar 01,872300,143
Makanan & Minuman,snack gurih 1 ons,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,491280,89
Makanan & Minuman,kacang goreng 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1197000,100
Makanan & Minuman,kacang mete 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,10550880,144
Makanan & Minuman,markisa 600 ml,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1685480,116
Makanan & Minuman,bumbu fried chicken,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1556330,103
Makanan & Minuman,susu kotak 1 l,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1180880,116
Makanan & Minuman,minuman probiotik,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,43680,48
Buah,jeruk 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1210770,99
Buah,apel 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,629770240,11264
Buah,alpukat 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,574200,90
Buah,belimbing 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,367840,88
Buah,durian 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,2046240,112
Buah,kelapa muda,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,584820,114
Buah,mangga 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,965630,61
Buah,Manggis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,2598420,127
Buah,nenas 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,854850,139
Buah,nangka 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,187666560,5952
Buah,pepaya 1 buah,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,851700,167
Buah,pisang 1 sisir,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,286230,47
Buah,rambutan 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,271950,49
Buah,salak 1 kg,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1265040,84
Buah,semangka 1 buah,2008-06-16 00:00:00,PHI Mini Market - Makassar 01,1980700,145
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1345600,116
Sayur-Sayuran,buncis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,666750,105
Sayur-Sayuran,kacang panjang 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,549400,67
Sayur-Sayuran,kacang hijau 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,637240,89
Sayur-Sayuran,kentang 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,43925760,5248
Sayur-Sayuran,ketimun 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,549900,117
Sayur-Sayuran,kobis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,171600,156
Sayur-Sayuran,tomat 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,532800,111
Sayur-Sayuran,ubi kayu basah 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,164640,147
Sayur-Sayuran,ubi jalar 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,173240,142
Sayur-Sayuran,wortel 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,284400,79
Makanan & Minuman,susu kotak (800 ml),2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,127900,10
Makanan & Minuman,telur ayam ras 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,670320,56
Makanan & Minuman,telur ayam kampung 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,2000260,103
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,14925800,148
Makanan & Minuman,air mineral 600 ml,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,149940,119
Makanan & Minuman,jus kesehatan 600 ml,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1274000,140
Makanan & Minuman,nasi goreng instant (1 ons),2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,707600,116
Makanan & Minuman,snack gurih 1 ons,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,662460,122
Makanan & Minuman,kacang goreng 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1077300,90
Makanan & Minuman,kacang mete 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,10208400,141
Makanan & Minuman,markisa 600 ml,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1963100,134
Makanan & Minuman,bumbu fried chicken,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,497640,33
Makanan & Minuman,susu kotak 1 l,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1463040,144
Makanan & Minuman,minuman probiotik,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,91910,101
Buah,jeruk 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,754570,61
Buah,apel 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,471398400,8448
Buah,alpukat 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1212850,191
Buah,belimbing 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,447120,108
Buah,durian 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1114470,61
Buah,kelapa muda,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,187200,36
Buah,mangga 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,2123550,135
Buah,Manggis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1423800,70
Buah,nenas 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,661630,109
Buah,nangka 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,158455040,5056
Buah,pepaya 1 buah,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,532350,105
Buah,pisang 1 sisir,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,486400,80
Buah,rambutan 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,298620,54
Buah,salak 1 kg,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,486720,32
Buah,semangka 1 buah,2008-06-16 00:00:00,PHI Mini Market - Jakarta Pusat 01,1016760,74
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1035960,89
Sayur-Sayuran,buncis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1373760,216
Sayur-Sayuran,kacang panjang 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,396900,49
Sayur-Sayuran,kacang hijau 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,397040,56
Sayur-Sayuran,kentang 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,58040320,6976
Sayur-Sayuran,ketimun 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,347060,74
Sayur-Sayuran,kobis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,92130,83
Sayur-Sayuran,tomat 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,522720,108
Sayur-Sayuran,ubi kayu basah 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,107800,98
Sayur-Sayuran,ubi jalar 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,139080,114
Sayur-Sayuran,wortel 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,491400,135
Makanan & Minuman,susu kotak (800 ml),2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,992240,79
Makanan & Minuman,telur ayam ras 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1318900,110
Makanan & Minuman,telur ayam kampung 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1167600,60
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,5791300,58
Makanan & Minuman,air mineral 600 ml,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,80000,64
Makanan & Minuman,jus kesehatan 600 ml,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1228080,136
Makanan & Minuman,nasi goreng instant (1 ons),2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,690840,114
Makanan & Minuman,snack gurih 1 ons,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,307440,56
Makanan & Minuman,kacang goreng 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1547520,128
Makanan & Minuman,kacang mete 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,3810040,52
Makanan & Minuman,markisa 600 ml,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,2412300,165
Makanan & Minuman,bumbu fried chicken,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,2373160,158
Makanan & Minuman,susu kotak 1 l,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1842580,181
Makanan & Minuman,minuman probiotik,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,131560,143
Buah,jeruk 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,639600,52
Buah,apel 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,445527040,7936
Buah,alpukat 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,960640,152
Buah,belimbing 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,475380,114
Buah,durian 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,2113700,115
Buah,kelapa muda,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,592250,115
Buah,mangga 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,994770,63
Buah,Manggis 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1924700,95
Buah,nenas 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,505940,82
Buah,nangka 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,144414720,4608
Buah,pepaya 1 buah,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,153900,30
Buah,pisang 1 sisir,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,587520,96
Buah,rambutan 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,804960,144
Buah,salak 1 kg,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,2787600,184
Buah,semangka 1 buah,2008-06-16 00:00:00,PHI Mini Market - Surabaya 01,1237600,91
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1180380,103
Sayur-Sayuran,buncis 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,770770,121
Sayur-Sayuran,kacang panjang 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,798720,96
Sayur-Sayuran,kacang hijau 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,930090,129
Sayur-Sayuran,kentang 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,56917760,6784
Sayur-Sayuran,ketimun 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,575360,124
Sayur-Sayuran,kobis 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,116630,107
Sayur-Sayuran,tomat 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,619760,127
Sayur-Sayuran,ubi kayu basah 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,163170,147
Sayur-Sayuran,ubi jalar 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,154880,128
Sayur-Sayuran,wortel 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,355740,98
Makanan & Minuman,susu kotak (800 ml),2008-06-17 00:00:00,PHI Mini Market - Makassar 01,738920,58
Makanan & Minuman,telur ayam ras 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1080900,90
Makanan & Minuman,telur ayam kampung 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,2346060,122
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-06-17 00:00:00,PHI Mini Market - Makassar 01,13027950,131
Makanan & Minuman,air mineral 600 ml,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,149940,119
Makanan & Minuman,jus kesehatan 600 ml,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,908000,100
Makanan & Minuman,nasi goreng instant (1 ons),2008-06-17 00:00:00,PHI Mini Market - Makassar 01,841840,136
Makanan & Minuman,snack gurih 1 ons,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,529620,97
Makanan & Minuman,kacang goreng 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1419840,116
Makanan & Minuman,kacang mete 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,2006370,27
Makanan & Minuman,markisa 600 ml,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1073000,74
Makanan & Minuman,bumbu fried chicken,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1873290,123
Makanan & Minuman,susu kotak 1 l,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,968200,94
Makanan & Minuman,minuman probiotik,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,115570,127
Buah,jeruk 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1986120,162
Buah,apel 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1086528000,19200
Buah,alpukat 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,548970,87
Buah,belimbing 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,322140,78
Buah,durian 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,2763160,148
Buah,kelapa muda,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,375180,74
Buah,mangga 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,2499120,156
Buah,Manggis 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,1899060,93
Buah,nenas 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,669260,109
Buah,nangka 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,242378880,7872
Buah,pepaya 1 buah,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,590520,114
Buah,pisang 1 sisir,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,626280,102
Buah,rambutan 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,900800,160
Buah,salak 1 kg,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,868260,58
Buah,semangka 1 buah,2008-06-17 00:00:00,PHI Mini Market - Makassar 01,405000,30
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,1258400,110
Sayur-Sayuran,buncis 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,683640,108
Sayur-Sayuran,kacang panjang 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,659650,79
Sayur-Sayuran,kacang hijau 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,346920,49
Sayur-Sayuran,kentang 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,84101760,10048
Sayur-Sayuran,ketimun 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,408900,87
Sayur-Sayuran,kobis 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,118800,110
Sayur-Sayuran,tomat 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,906950,187
Sayur-Sayuran,ubi kayu basah 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,97900,89
Sayur-Sayuran,ubi jalar 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,62920,52
Sayur-Sayuran,wortel 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,32580,9
Makanan & Minuman,susu kotak (800 ml),2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,1119690,87
Makanan & Minuman,telur ayam ras 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,820410,69
Makanan & Minuman,telur ayam kampung 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,1745100,90
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,9267450,93
Makanan & Minuman,air mineral 600 ml,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,89460,71
Makanan & Minuman,jus kesehatan 600 ml,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,738720,81
Makanan & Minuman,nasi goreng instant (1 ons),2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,947050,155
Makanan & Minuman,snack gurih 1 ons,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,828400,152
Makanan & Minuman,kacang goreng 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,1159950,95
Makanan & Minuman,kacang mete 1 kg,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,2080680,28
Makanan & Minuman,markisa 600 ml,2008-06-17 00:00:00,PHI Mini Market - Jakarta Pusat 01,1743350,119
